feature,category,w_grabmyo_vs_impaired,w_grabmyo_vs_healthy_arm,stroke_specific_shift,mean_grabmyo,std_grabmyo,mean_impaired,std_impaired,mean_healthy_arm,std_healthy_arm
ch9_wl_roll3,temporal (wl),0.25252188894080824,0.5448958197000174,-0.2923739307592092,0.002899199491366744,1.0024369955062866,-0.21202555298805237,0.7958096861839294,0.5477950572967529,1.2360014915466309
ch4_ch9_mav_ratio,per-channel (ch9_mav_ratio),0.2508417354579275,0.31767308055017673,-0.06683134509224925,0.0029452992603182793,0.9972255229949951,-0.10220841318368912,0.7770898342132568,0.24656181037425995,1.3648375272750854
ch9_ch13_mav_ratio_prev,temporal (ch13_mav_ratio),0.2505355195506329,0.19738917409887508,0.05314634545175784,0.009776187129318714,1.0051887035369873,0.026000212877988815,0.8724836707115173,-0.03675176948308945,1.3633887767791748
ch9_wl_prev,temporal (wl),0.24994253783581394,0.5325703967899789,-0.2826278589541649,0.004551757592707872,1.0080585479736328,-0.20666536688804626,0.7989431619644165,0.5358433723449707,1.2371997833251953
ch4_ch13_rms_ratio_roll3,temporal (ch13_rms_ratio),0.2496166937043505,0.17158758886743072,0.07802910483691977,0.0011563657317310572,1.0037163496017456,-0.01836276799440384,0.9387935400009155,0.061122819781303406,1.249587893486023
ch9_ch13_rms_ratio_prev,temporal (ch13_rms_ratio),0.24872759224316482,0.1893589263642485,0.059368665878916316,0.009795678779482841,1.0074338912963867,0.024468323215842247,0.8834015130996704,-0.03149377554655075,1.354199767112732
ch4_ch9_env_rms_diff_prev,temporal (ch9_env_rms_diff),0.24818594645995934,0.47873196291915276,-0.23054601645919343,0.006139646749943495,0.9990975260734558,-0.014019051566720009,0.7020765542984009,0.03255528211593628,1.5379067659378052
ch4_ch13_mav_ratio,per-channel (ch13_mav_ratio),0.24815539540530124,0.181726671378377,0.06642872402692424,-0.005673771258443594,0.9956858158111572,-0.017853224650025368,0.9208958745002747,0.052769050002098083,1.2232085466384888
ch4_ch13_env_rms_ratio_roll3,temporal (ch13_env_rms_ratio),0.24784799001397023,0.1685858767123897,0.07926211330158053,0.0004926297697238624,1.003343105316162,-0.01643737591803074,0.943058431148529,0.05583930388092995,1.23879873752594
ch4_ch9_env_rms_diff,per-channel (ch9_env_rms_diff),0.2476759767878371,0.47887512325973713,-0.23119914647190004,0.004426346160471439,1.01874840259552,-0.015139320865273476,0.6979348063468933,0.032378219068050385,1.5323773622512817
ch0_wl_prev2,temporal (wl),0.24545290569178366,0.5607630042615452,-0.31531009856976155,0.002231606747955084,1.0019234418869019,-0.2146112322807312,0.7969108819961548,0.5620813965797424,1.2398574352264404
ch9_maxamp,amplitude,0.2453436469428556,0.5405288777335556,-0.2951852307907,-0.002786702010780573,0.9913197755813599,-0.20959211885929108,0.7794967293739319,0.5370259881019592,1.2602053880691528
ch4_ch9_rms_diff_prev,temporal (ch9_rms_diff),0.24527799826406937,0.4770115160722727,-0.23173351780820334,0.006061131600290537,0.9975853562355042,-0.017162881791591644,0.7097117304801941,0.04025109484791756,1.5339422225952148
ch0_var,amplitude,0.2450525781762835,0.48577989031163704,-0.24072731213535353,0.0007646054727956653,0.9722340703010559,-0.18536536395549774,0.7578420639038086,0.4849674105644226,1.3412495851516724
ch4_ch9_rms_diff,per-channel (ch9_rms_diff),0.24428688485256794,0.47654434945519253,-0.23225746460262459,0.006261295638978481,1.0182455778121948,-0.018311141058802605,0.6947149634361267,0.04058736562728882,1.5286000967025757
ch4_ch9_mav_diff_prev,temporal (ch9_mav_diff),0.2422414396829062,0.4987261796266958,-0.2564847399437896,0.0057313391007483006,0.9972359538078308,-0.015259137377142906,0.6934880018234253,0.03717075660824776,1.552768349647522
ch4_ch9_env_rms_ratio_prev,temporal (ch9_env_rms_ratio),0.24175837285659474,0.2818968852975493,-0.040138512440954566,1.214065559906885e-05,0.9979530572891235,-0.0913865864276886,0.8052807450294495,0.22962786257266998,1.341675043106079
ch4_ch9_mav_diff,per-channel (ch9_mav_diff),0.24156200697174093,0.5004610681049982,-0.25889906113325734,0.0048126354813575745,1.0155781507492065,-0.016856037080287933,0.6782093644142151,0.036616913974285126,1.550637125968933
ch13_env_std,envelope,0.2412451798972643,0.4483778340831458,-0.2071326541858815,0.005448842886835337,1.0128591060638428,-0.1823732703924179,0.8476651310920715,0.4538266956806183,1.1409872770309448
ch4_ch9_rms_ratio_prev,temporal (ch9_rms_ratio),0.23989627172350217,0.27846625631014477,-0.0385699845866426,0.0006344178691506386,0.9976465702056885,-0.09219678491353989,0.804643988609314,0.2303297370672226,1.341334342956543
ch9_ch13_env_rms_ratio_roll3,temporal (ch13_env_rms_ratio),0.23707989186708006,0.23938323307278067,-0.0023033412057006097,-0.005813842639327049,1.0032634735107422,0.023974576964974403,0.8558650612831116,-0.03862323239445686,1.3768479824066162
ch4_ch9_mav_ratio_prev,temporal (ch9_mav_ratio),0.23616040972340652,0.29928247829213434,-0.06312206856872782,-0.0004326748021412641,0.9967780113220215,-0.09435703605413437,0.804298996925354,0.23810212314128876,1.355395793914795
ch4_ch13_mav_ratio_roll3,temporal (ch13_mav_ratio),0.23582771373221262,0.1606518244257406,0.07517588930647201,0.00044847832759842277,1.003255844116211,-0.016352374106645584,0.9324710965156555,0.0558093823492527,1.2499186992645264
ch9_wl_prev2,temporal (wl),0.2357056354214574,0.5234117009873679,-0.2877060655659105,0.00035013339947909117,0.9983944296836853,-0.2023163139820099,0.8029218316078186,0.5236234664916992,1.2422009706497192
ch9_ch13_rms_ratio_roll3,temporal (ch13_rms_ratio),0.2343573541746897,0.23944922544679353,-0.005091871272103837,-0.006691299378871918,1.0026167631149292,0.02516421303153038,0.8571527004241943,-0.04019062593579292,1.3755614757537842
ch0_env_std,envelope,0.23375302139991166,0.4528385278187516,-0.21908550641883995,0.0017268330557271838,0.9882296323776245,-0.1727762222290039,0.8620445728302002,0.4539908766746521,1.200581431388855
ch13_var,amplitude,0.2332032545002165,0.45708215259957985,-0.22387889809936334,0.005689467303454876,0.9936031699180603,-0.1890256404876709,0.7791247963905334,0.4622229039669037,1.217669129371643
ch9_ch13_mav_ratio_roll3,temporal (ch13_mav_ratio),0.23294143108775617,0.24920418893318838,-0.016262757845432213,-0.006200537551194429,1.002669095993042,0.027294304221868515,0.848659336566925,-0.04625051096081734,1.3887488842010498
ch13_rms_pctile,per-channel (rms_pctile),0.23174597114303278,0.5537551502882948,-0.32200917914526206,0.007799690589308739,1.0005959272384644,-0.22394531965255737,0.927527129650116,0.5615547895431519,0.9501577615737915
ch13_env_rms_pctile,envelope,0.23046746166549564,0.5495116982151317,-0.31904423654963604,0.00808637123554945,1.0006929636001587,-0.2223803699016571,0.928538978099823,0.5575980544090271,0.951803982257843
ch4_rms_pctile,per-channel (rms_pctile),0.2303607034867111,0.5648260055003522,-0.3344653020136411,0.004726909566670656,1.0026261806488037,-0.2256336659193039,0.9290423393249512,0.5695529580116272,0.9491184949874878
ch4_env_rms_pctile,envelope,0.22773612226121626,0.5592520490696818,-0.3315159268084656,0.004190209321677685,1.002895474433899,-0.22354544699192047,0.9303267002105713,0.5634422302246094,0.951155960559845
ch9_var,amplitude,0.22512746131839412,0.49203838693903584,-0.2669109256206417,0.0009866423206403852,0.9994601607322693,-0.19130750000476837,0.711562991142273,0.4902057349681854,1.3804962635040283
ch9_ch13_env_rms_ratio,per-channel (ch13_env_rms_ratio),0.22438616792500468,0.210465976982849,0.013920190942155686,-0.011356915347278118,0.9927255511283875,0.023645931854844093,0.8667224049568176,-0.037886060774326324,1.3504199981689453
flexor_extensor_ratio_prev,cross-channel,0.2218668212638757,0.24096702722144067,-0.01910020595756498,0.01152611430734396,1.0074206590652466,0.02399570681154728,0.8929400444030762,-0.02999848499894142,1.2882132530212402
ch9_ch13_rms_ratio,per-channel (ch13_rms_ratio),0.2203360300871388,0.20885854247509905,0.01147748761203976,-0.011925655417144299,0.9919289350509644,0.02448187954723835,0.8706356883049011,-0.039390597492456436,1.3478769063949585
ch9_ch13_mav_ratio,per-channel (ch13_mav_ratio),0.2196347006942423,0.2196768356010691,-4.213490682680732e-05,-0.01154778990894556,0.9918203949928284,0.027134519070386887,0.8634135723114014,-0.044945064932107925,1.3655076026916504
flexor_extensor_ratio_roll3,cross-channel,0.2170363636089081,0.27301915389326903,-0.05598279028436093,-0.008004996925592422,0.9998268485069275,0.024737708270549774,0.8743423819541931,-0.037209440022706985,1.3196179866790771
ch4_env_std,envelope,0.2157858404227309,0.4584158262575911,-0.24262998583486017,0.00077146349940449,1.0036944150924683,-0.18360468745231628,0.8194279670715332,0.4591713547706604,1.1952935457229614
ch4_var,amplitude,0.2128059454266195,0.46595586643132353,-0.253149921004704,0.006980251986533403,1.0024834871292114,-0.19226936995983124,0.758190929889679,0.47269999980926514,1.2598373889923096
ch9_env_std,envelope,0.21268507075909213,0.4720184309980341,-0.25933336023894193,-0.0010668975301086903,1.000152826309204,-0.18433140218257904,0.8054768443107605,0.4683303236961365,1.2553335428237915
flexor_extensor_ratio,cross-channel,0.2022515176258885,0.26927360456169686,-0.06702208693580836,-0.011096538044512272,0.9944409728050232,0.02575572580099106,0.8985403776168823,-0.03502592071890831,1.3052414655685425
ch0_rms_pctile,per-channel (rms_pctile),0.2011920271445226,0.5040506827518412,-0.30285865560731856,0.0042747617699205875,1.000272512435913,-0.19688363373279572,0.9276332855224609,0.5083007216453552,1.0050082206726074
ch0_env_rms_pctile,envelope,0.1999303582651972,0.5002064937656644,-0.30027613550046717,0.00436659250408411,1.0005981922149658,-0.1955285221338272,0.9287399053573608,0.5045340657234192,1.0051398277282715
ch9_rms_pctile,per-channel (rms_pctile),0.19281424936037658,0.4931511341612374,-0.30033688480086085,0.0011679118033498526,0.9986660480499268,-0.1915646493434906,0.9192785024642944,0.4939084053039551,1.0312989950180054
ch9_env_rms_pctile,envelope,0.19262461361901853,0.49135965417042654,-0.298735040551408,0.0015624064253643155,0.9992212653160095,-0.1909460872411728,0.9194618463516235,0.49234700202941895,1.0321283340454102
ch9_var_sess_norm,per-channel (var_sess_norm),0.1525034068967664,0.15475726870963077,-0.002253861812864383,-0.004143718164414167,0.9896792769432068,-0.007997346110641956,0.9895597696304321,0.00022179895313456655,0.9919487237930298
ch4_wamp,shape,0.0966955821651946,0.12516834051478654,-0.02847275834959194,0.0013796035200357437,0.9871242046356201,0.04716436192393303,0.9450604915618896,-0.12308356165885925,1.110940933227539
ch0_ssc,shape,0.0959316716201584,0.24359153884675855,-0.14765986722660013,-0.0012714304029941559,0.9942449927330017,0.08610191196203232,0.954042375087738,-0.22702309489250183,1.0691578388214111
ch13_ssc,shape,0.09510525477581347,0.2186763071494778,-0.12357105237366434,-0.00650686863809824,0.9940709471702576,0.0859660655260086,0.9735057353973389,-0.21643979847431183,1.021459937095642
ch0_var_sess_norm,per-channel (var_sess_norm),0.0942069431844838,0.13271321848465628,-0.03850627530017248,-0.0027267273981124163,0.9595756530761719,-0.006521617993712425,1.0035334825515747,0.004021430388092995,0.9950289726257324
ch4_var_sess_norm,per-channel (var_sess_norm),0.09296288450901727,0.12691120696000108,-0.03394832245098381,0.004105858970433474,0.9930904507637024,-0.013027451932430267,0.9779588580131531,-0.003567772451788187,0.9962484240531921
ch9_ssc,shape,0.0922905057048658,0.26453153607126634,-0.17224103036640054,0.0058702207170426846,0.9917613863945007,0.09641993790864944,0.9521270990371704,-0.2402447760105133,1.0737013816833496
ch4_ssc,shape,0.09053888988564239,0.23012593398091752,-0.13958704409527511,0.0004894146113656461,0.9999545812606812,0.09037625789642334,0.9695799350738525,-0.22596487402915955,1.021399974822998
ch0_zc,shape,0.08924620459511255,0.15031005889841664,-0.06106385430330409,0.0005442111287266016,1.0004249811172485,0.0524803064763546,0.9641320705413818,-0.14038334786891937,1.0621193647384644
ch9_zc,shape,0.08915779669336817,0.1964914756611164,-0.10733367896774824,-0.002195834880694747,0.9925285577774048,0.07347725331783295,0.9587053656578064,-0.1921832412481308,1.0674667358398438
ch13_wamp,shape,0.08578226801952892,0.09981781462567547,-0.01403554660614656,-0.0028033237904310226,0.9843765497207642,0.03751815855503082,0.9388620257377625,-0.09989497810602188,1.1148221492767334
ch0_wamp,shape,0.08379257949397335,0.1239042851809189,-0.04011170568694554,0.0025231402833014727,0.9840554594993591,0.04453163221478462,0.9848651885986328,-0.12096785753965378,1.0257009267807007
ch9_wl_sess_norm,per-channel (wl_sess_norm),0.07655709388818972,0.08228864282738943,-0.005731548939199707,-0.0014682913897559047,0.9932696223258972,-0.005334643181413412,0.9980798959732056,0.0024296692572534084,0.9970126748085022
ch9_env_max_sess_norm,envelope,0.07437587350465688,0.10795045194178773,-0.03357457843713085,-0.003295386675745249,0.9986618161201477,-0.006791888270527124,0.995986819267273,0.0012355855433270335,0.9941545128822327
ch9_iemg_sess_norm,per-channel (iemg_sess_norm),0.0737959738566246,0.10802986891685638,-0.03423389506023178,-0.0022315415553748608,0.9944736957550049,-0.0054191602393984795,0.9987678527832031,0.0020790507551282644,0.9962015151977539
ch9_mav_sess_norm,per-channel (mav_sess_norm),0.0737959738566246,0.10802986891685638,-0.03423389506023178,-0.0022315415553748608,0.9944736957550049,-0.0054191602393984795,0.9987678527832031,0.0020790507551282644,0.9962015151977539
ch9_env_mean_sess_norm,envelope,0.07376616045146012,0.10875159555877512,-0.034985435107315,-0.0018477558623999357,0.9955883622169495,-0.005529570858925581,0.9991864562034607,0.002096520969644189,0.9961285591125488
ch9_mean_freq,frequency,0.07359379156194809,0.16686135653751208,-0.09326756497556399,-0.004136674106121063,0.993351399898529,0.061913151293992996,0.9683840870857239,-0.16690322756767273,1.0668834447860718
ch9_rms_sess_norm,per-channel (rms_sess_norm),0.0733192113234058,0.10747700883985689,-0.034157797516451094,-0.0027114569675177336,0.9944278001785278,-0.005931510590016842,0.9995173811912537,0.0017578257247805595,0.9949686527252197
ch9_env_rms_sess_norm,envelope,0.07261006752643934,0.1090806756406412,-0.03647060811420186,-0.001981594832614064,0.995447039604187,-0.005775993224233389,0.9997378587722778,0.001946789096109569,0.9951680302619934
ch0_mean_freq,frequency,0.07091749067231956,0.11294222921799209,-0.04202473854567253,-0.003082787385210395,0.9966084957122803,0.03574925661087036,0.9716434478759766,-0.09825455397367477,1.0635353326797485
ch9_wamp,shape,0.06865001046769514,0.1323965579300401,-0.06374654746234495,0.00410828972235322,0.9859917163848877,0.04666121304035187,0.9881525635719299,-0.12740199267864227,1.0248178243637085
ch9_env_std_sess_norm,envelope,0.06787456995030776,0.08990230383250178,-0.02202773388219402,-0.004115556366741657,0.9919610023498535,-0.007207298651337624,0.9921706318855286,0.0006699073710478842,0.9944726228713989
ch9_maxamp_sess_norm,per-channel (maxamp_sess_norm),0.06490947530707553,0.08876852626921533,-0.023859050962139805,-0.005449659191071987,0.9860137701034546,-0.007247294299304485,0.996837317943573,0.0016184402629733086,0.9968447089195251
ch4_median_freq,frequency,0.059289081888807,0.07777361115443439,-0.018484529265627388,-0.003494106000289321,0.997581422328949,-0.03049643523991108,1.011799693107605,0.06793748587369919,0.9649970531463623
ch0_wl_sess_norm,per-channel (wl_sess_norm),0.05587371828588515,0.06514215822781866,-0.009268439941933507,-0.0006560114561580122,0.9893659353256226,-0.0071364035829901695,0.9947707056999207,0.004585397895425558,0.9952501654624939
ch4_wl_sess_norm,per-channel (wl_sess_norm),0.05525251443567726,0.1114594860801211,-0.05620697164444384,0.001258278964087367,0.9979467988014221,-0.008256704546511173,0.9996097087860107,-0.0019184519769623876,0.9960668087005615
ch13_zc,shape,0.053030240313852395,0.09861681262120107,-0.04558657230734868,-0.008421802893280983,0.9961056113243103,0.039474230259656906,0.9962314963340759,-0.10658729821443558,0.9928950667381287
ch4_zc,shape,0.049750028190986825,0.09379354108467232,-0.044043512893685494,0.0008211763924919069,0.9965659379959106,0.03891369700431824,0.9928134083747864,-0.08502163738012314,0.9916003942489624
ch9_median_freq,frequency,0.04957403994131994,0.10332484525550002,-0.05375080531418008,-0.006951713934540749,0.9944868087768555,0.038277193903923035,0.9903315305709839,-0.10673300176858902,1.0244007110595703
ch4_ssc_sess_norm,per-channel (ssc_sess_norm),0.049529933553311756,0.05799796520003195,-0.008468031646720192,0.00041945980046875775,0.9987424612045288,0.003639387199655175,0.9904345273971558,0.002182179829105735,1.0023149251937866
ch0_env_mean_sess_norm,envelope,0.04844083827127133,0.0757083965524118,-0.027267558281140462,0.00018290977459400892,0.9866721630096436,-0.006640228442847729,0.9987923502922058,0.004395578056573868,0.9942860007286072
ch0_iemg_sess_norm,per-channel (iemg_sess_norm),0.04796147510935462,0.07555267786140837,-0.027591202752053755,-0.00012526944919954985,0.9862917065620422,-0.00640119519084692,0.998698890209198,0.004364039748907089,0.9943974018096924
ch0_mav_sess_norm,per-channel (mav_sess_norm),0.04796147510935462,0.07555267786140837,-0.027591202752053755,-0.00012526944919954985,0.9862917065620422,-0.00640119519084692,0.998698890209198,0.004364039748907089,0.9943974018096924
ch13_median_freq,frequency,0.0457888768844132,0.03839055282422146,0.007398324060191738,-0.007894260808825493,0.994862973690033,-0.011174589395523071,1.0148950815200806,0.013702718541026115,0.95823734998703
ch4_env_mean_sess_norm,envelope,0.04555294407090271,0.07547712694895256,-0.02992418287804985,0.003283199854195118,0.999188244342804,-0.010832410305738449,0.9919894933700562,-0.0026718375738710165,0.9939029216766357
ch4_iemg_sess_norm,per-channel (iemg_sess_norm),0.04532488382035545,0.07492302881222719,-0.029598144991871744,0.0030922344885766506,0.9988568425178528,-0.010815639048814774,0.9922450184822083,-0.0027296477928757668,0.9939630031585693
ch4_mav_sess_norm,per-channel (mav_sess_norm),0.04532488382035545,0.07492302881222719,-0.029598144991871744,0.0030922344885766506,0.9988568425178528,-0.010815639048814774,0.9922450184822083,-0.0027296477928757668,0.9939630031585693
ch0_env_rms_sess_norm,envelope,0.044556402113703354,0.07616497453310662,-0.03160857241940327,5.600935764960013e-05,0.9861860275268555,-0.006330730393528938,0.9994589686393738,0.004243341274559498,0.9939189553260803
ch0_rms_sess_norm,per-channel (rms_sess_norm),0.04441458382655705,0.07688821065595715,-0.032473626829400096,-0.00026500472449697554,0.9854474663734436,-0.006025747861713171,0.9999386072158813,0.004128836095333099,0.9944199323654175
ch4_env_rms_sess_norm,envelope,0.044118624399062153,0.07310219429102674,-0.028983569891964586,0.003201204352080822,0.999130368232727,-0.010996602475643158,0.9896075129508972,-0.0028356313705444336,0.9938792586326599
ch0_maxamp_sess_norm,per-channel (maxamp_sess_norm),0.04284772279878293,0.08203220113603343,-0.0391844783372505,-0.00230850069783628,0.9823609590530396,-0.0034731614869087934,1.0034005641937256,0.00391576299443841,0.997768759727478
ch9_ssc_sess_norm,per-channel (ssc_sess_norm),0.04281621507486366,0.06102587524239498,-0.018209660167531318,0.005975619424134493,0.9899886846542358,0.0012303777039051056,1.000770926475525,0.004463024903088808,1.0015920400619507
ch4_rms_sess_norm,per-channel (rms_sess_norm),0.04278403579874051,0.07253465432573221,-0.0297506185269917,0.003546139458194375,0.9988086819648743,-0.010944531299173832,0.9888085126876831,-0.0025548303965479136,0.9961352944374084
ch0_median_freq,frequency,0.042736264197031665,0.050551822019228726,-0.007815557822197061,-0.0034711495973169804,0.9992613196372986,0.007863336242735386,0.9860212802886963,-0.02186213620007038,1.0369871854782104
ch4_env_max_sess_norm,envelope,0.04041880450384294,0.06577968975057691,-0.025360885246733966,0.0019793263636529446,1.000398874282837,-0.010220708325505257,0.9881524443626404,-0.0032963003031909466,0.9920682311058044
ch0_env_max_sess_norm,envelope,0.03789145453527137,0.07631117403398596,-0.038419719498714595,-0.0007179128006100655,0.9836100935935974,-0.004792049992829561,0.9999487996101379,0.0034451161045581102,0.9941638708114624
ch4_wamp_sess_norm,per-channel (wamp_sess_norm),0.03748858854581758,0.03387715910665398,0.0036114294391636007,0.00041848697583191097,0.9903958439826965,-0.0013597216457128525,0.9804331064224243,0.0016429307870566845,1.011670470237732
ch0_ssc_sess_norm,per-channel (ssc_sess_norm),0.036523661140950334,0.04920179477215049,-0.012678133631200156,-0.0009609258268028498,0.9915200471878052,-0.002816772786900401,0.9967442750930786,0.003487799083814025,0.999221920967102
ch4_zc_sess_norm,per-channel (zc_sess_norm),0.03428755822941699,0.024140272826146485,0.010147285403270503,-0.00036262537469156086,0.9960570335388184,0.004197828471660614,0.9894170165061951,0.002689334796741605,1.000512957572937
ch4_median_freq_sess_norm,per-channel (median_freq_sess_norm),0.034186401188371636,0.021842476174509413,0.012343925013862223,-0.005489370319992304,0.9979344010353088,-0.006346364505589008,0.9907072186470032,0.0013853854034096003,0.9993185997009277
ch0_env_std_sess_norm,envelope,0.03386648420994554,0.06222565595909112,-0.028359171749145574,-0.0014280774630606174,0.979321300983429,0.0013537367340177298,1.0076078176498413,0.001397132989950478,0.995471715927124
ch4_maxamp_sess_norm,per-channel (maxamp_sess_norm),0.031874579446408355,0.0768054725451482,-0.04493089309873985,0.0011875253403559327,0.9946480393409729,-0.009003015235066414,0.9854457974433899,-0.002417089184746146,0.9998085498809814
ch13_mean_freq,frequency,0.030185354092518994,0.05412209736246431,-0.023936743269945316,-0.009989365935325623,0.9930803775787354,0.01955495961010456,1.0084227323532104,-0.05963944271206856,0.9762921333312988
ch4_env_std_sess_norm,envelope,0.02945025353175559,0.047781315345579965,-0.018331061813824375,-0.0017778450855985284,0.997637927532196,-0.008109583519399166,0.9809926748275757,-0.0031214861664921045,0.9946843981742859
ch9_wamp_sess_norm,per-channel (wamp_sess_norm),0.025886591669724054,0.022916048597137223,0.0029705430725868315,0.0043656001798808575,0.9856139421463013,-0.004493205342441797,1.0037721395492554,0.003806989872828126,1.0005747079849243
ch4_mean_freq,frequency,0.023791026652938804,0.023035491316411433,0.0007555353365273701,-0.00412856275215745,0.995025098323822,0.004677040968090296,1.007305383682251,-0.013393676839768887,0.9785955548286438
ch0_wamp_sess_norm,per-channel (wamp_sess_norm),0.02360681865785809,0.01564815506824355,0.007958663589614539,0.0024825576692819595,0.9843910336494446,-0.006553529296070337,1.0129988193511963,0.004123081918805838,0.9989626407623291
ch0_zc_sess_norm,per-channel (zc_sess_norm),0.023578603034387205,0.014123344282316253,0.009455258752070952,-0.0002111406938638538,0.9993571043014526,-0.0027559834998100996,0.9950506091117859,-0.00023912143660709262,1.001599669456482
ch4_mean_freq_sess_norm,per-channel (mean_freq_sess_norm),0.02090283779376193,0.016044992075731852,0.004857845718030079,-0.006091137882322073,0.9951310753822327,-0.0005159530555829406,0.9911090731620789,0.0006702906102873385,1.0027512311935425
trial_pos,other,0.01709787080908814,0.01711000163832368,-1.213082923553696e-05,0.0014583049342036247,1.0058659315109253,-0.0009042752790264785,0.9958741664886475,-0.008079937659204006,1.0013179779052734
ch9_zc_sess_norm,per-channel (zc_sess_norm),0.01593674845132239,0.0437606270753628,-0.027823878624040413,-0.0030992520041763783,0.9911526441574097,-0.005597258452326059,0.9982263445854187,0.006502894684672356,1.0023025274276733
ch0_median_freq_sess_norm,per-channel (median_freq_sess_norm),0.01534641558799776,0.015738070705812394,-0.0003916551178146342,-0.004422592464834452,0.999457597732544,-0.003116273321211338,0.9922427535057068,0.0017259635496884584,1.002030611038208
ch0_mean_freq_sess_norm,per-channel (mean_freq_sess_norm),0.014736706755089922,0.01666650262667392,-0.0019297958715839992,-0.003852537600323558,0.9963107705116272,-0.004629341419786215,0.9939826130867004,-0.0005626758793368936,1.007755994796753
ch9_median_freq_sess_norm,per-channel (median_freq_sess_norm),0.014384526729222354,0.033052807983744596,-0.018668281254522242,-0.007736364845186472,0.9952516555786133,-0.004915704485028982,0.9975665807723999,0.0020258035510778427,1.0061041116714478
ch9_mean_freq_sess_norm,per-channel (mean_freq_sess_norm),0.009426842569940662,0.04734461544620105,-0.037917772876260386,-0.0047088367864489555,0.9934022426605225,-0.005207577720284462,0.9994155764579773,-0.0004998943186365068,1.0055153369903564
